SSN Prefix,Years Issued
457-48-####,1936-1950
457-49-####,1980-unknown
457-50-####,1936-1950
457-51-####,1980-unknown
457-52-####,1951-unknown
457-53-####,1981-unknown
457-54-####,1952-unknown
457-55-####,1982-unknown
457-56-####,1953-unknown
457-57-####,1982-unknown
457-58-####,1954-unknown
457-59-####,1983-unknown
457-60-####,1955-unknown
457-61-####,1983-unknown
457-62-####,1956-unknown
457-63-####,1983-unknown
457-64-####,1956-unknown
457-65-####,1984-unknown
457-66-####,1957-unknown
457-67-####,1984-unknown
457-68-####,1958-1959
457-69-####,1984-unknown
457-70-####,1960-unknown
457-71-####,1985-unknown
457-72-####,1961-unknown
457-73-####,1985-unknown
457-74-####,1962-unknown
457-75-####,1986-unknown
457-76-####,1962-unknown
457-77-####,1986-unknown
457-78-####,1963-unknown
457-79-####,1986-unknown
457-80-####,1963-unknown
457-81-####,1987-unknown
457-82-####,1964-unknown
457-83-####,1987-unknown
457-84-####,1965-unknown
457-85-####,1987-unknown
457-86-####,1965-unknown
457-87-####,1987-unknown
457-88-####,1965-unknown
457-89-####,1987-unknown
457-90-####,1966-unknown
457-91-####,1987-unknown
457-92-####,1967-unknown
457-93-####,1988-unknown
457-94-####,1967-unknown
457-95-####,1988-unknown
457-96-####,1968-unknown
457-97-####,1988-unknown
457-98-####,1968-unknown
457-99-####,1988-unknown
458-01-####,1936-1950
458-02-####,1969-unknown
458-03-####,1936-1950
458-04-####,1969-unknown
458-05-####,1936-1950
458-06-####,1970-unknown
458-07-####,1936-1950
458-08-####,1971-unknown
458-09-####,1936-1950
458-10-####,1936-1950
458-11-####,1971-unknown
458-12-####,1936-1950
458-13-####,1972-unknown
458-14-####,1936-1950
458-15-####,1972-unknown
458-16-####,1936-1950
458-17-####,1973-unknown
458-18-####,1936-1950
458-19-####,1973-unknown
458-20-####,1936-1950
458-21-####,1973-unknown
458-22-####,1936-1950
458-23-####,1973-unknown
458-24-####,1936-1950
458-25-####,1974-unknown
458-26-####,1936-1950
458-27-####,1974-unknown
458-28-####,1936-1950
458-29-####,1974-unknown
458-30-####,1936-1950
458-31-####,1975-unknown
458-32-####,1936-1950
458-33-####,1975-unknown
458-34-####,1936-1950
458-35-####,1976-unknown
458-36-####,1936-1950
458-37-####,1976-unknown
458-38-####,1936-1950
458-39-####,1977-unknown
458-40-####,1936-1950
458-41-####,1977-unknown
458-42-####,1936-1950
458-43-####,1978-unknown
458-44-####,1936-1950
458-45-####,1979-unknown
458-46-####,1936-1950
458-47-####,1979-unknown
458-48-####,1936-1950
458-49-####,1980-unknown
458-50-####,1936-1950
458-51-####,1980-unknown
458-52-####,1951-unknown
458-53-####,1981-unknown
458-54-####,1952-unknown
458-55-####,1982-unknown
458-56-####,1953-unknown
458-57-####,1982-unknown
458-58-####,1953-1954
458-59-####,1983-unknown
458-60-####,1955-unknown
458-61-####,1983-unknown
458-62-####,1956-unknown
458-63-####,1983-unknown
458-64-####,1956-unknown
458-65-####,1984-unknown
458-66-####,1957-1958
458-67-####,1984-unknown
458-68-####,1959-unknown
458-69-####,1984-unknown
458-70-####,1960-unknown
458-71-####,1985-unknown
458-72-####,1961-unknown
458-73-####,1985-unknown
458-74-####,1962-unknown
458-75-####,1986-unknown
458-76-####,1962-unknown
458-77-####,1986-unknown
458-78-####,1963-unknown
458-79-####,1986-unknown
458-80-####,1963-unknown
458-81-####,1987-unknown
458-82-####,1964-unknown
458-83-####,1987-unknown
458-84-####,1965-unknown
458-85-####,1987-unknown
458-86-####,1965-unknown
458-87-####,1987-unknown
458-88-####,1965-unknown
458-89-####,1987-unknown
458-90-####,1966-unknown
458-91-####,1987-unknown
458-92-####,1966-unknown
458-93-####,1988-unknown
458-94-####,1967-unknown
458-95-####,1988-unknown
458-96-####,1968-unknown
458-97-####,1988-unknown
458-98-####,1968-unknown
458-99-####,1988-unknown
459-01-####,1936-1950
459-02-####,1969-unknown
459-03-####,1936-1950
459-04-####,1969-unknown
459-05-####,1936-1950
459-06-####,1970-unknown
459-07-####,1936-1950
459-08-####,1971-unknown
459-09-####,1936-1950
459-10-####,1936-1950
459-11-####,1971-unknown
459-12-####,1936-1950
459-13-####,1972-unknown
459-14-####,1936-1950
459-15-####,1972-unknown
459-16-####,1936-1950
459-17-####,1973-unknown
459-18-####,1936-1950
459-19-####,1973-unknown
459-20-####,1936-1950
459-21-####,1973-unknown
459-22-####,1936-1950
459-23-####,1973-unknown
459-24-####,1936-1950
459-25-####,1974-unknown
459-26-####,1936-1950
459-27-####,1974-unknown
459-28-####,1936-1950
459-29-####,1974-unknown
459-30-####,1936-1950
459-31-####,1975-unknown
459-32-####,1936-1950
459-33-####,1975-unknown
459-34-####,1936-1950
459-35-####,1976-unknown
459-36-####,1936-1950
459-37-####,1976-unknown
459-38-####,1936-1950
459-39-####,1977-unknown
459-40-####,1936-1950
459-41-####,1977-unknown
459-42-####,1936-1950
459-43-####,1978-unknown
459-44-####,1936-1950
459-45-####,1979-unknown
459-46-####,1936-1950
459-47-####,1979-unknown
459-48-####,1936-1950
459-49-####,1980-unknown
459-50-####,1936-1950
459-51-####,1980-unknown
459-52-####,1951-unknown
459-53-####,1981-unknown
459-54-####,1952-unknown
459-55-####,1982-unknown
459-56-####,1953-unknown
459-57-####,1982-unknown
459-58-####,1954-unknown
459-59-####,1983-unknown
459-60-####,1955-unknown
459-61-####,1983-unknown
459-62-####,1956-unknown
459-63-####,1983-unknown
459-64-####,1956-unknown
459-65-####,1984-unknown
459-66-####,1957-unknown
459-67-####,1984-unknown
459-68-####,1959-unknown
459-69-####,1984-unknown
459-70-####,1960-unknown
459-71-####,1985-unknown
459-72-####,1961-unknown
459-73-####,1985-unknown
459-74-####,1962-unknown
459-75-####,1986-unknown
459-76-####,1962-unknown
459-77-####,1986-unknown
459-78-####,1963-unknown
459-79-####,1986-unknown
459-80-####,1963-unknown
459-81-####,1987-unknown
459-82-####,1964-unknown
459-83-####,1987-unknown
459-84-####,1965-unknown
459-85-####,1987-unknown
459-86-####,1965-unknown
459-87-####,1987-unknown
459-88-####,1966-unknown
459-89-####,1987-unknown
459-90-####,1966-unknown
459-91-####,1987-unknown
459-92-####,1966-unknown
459-93-####,1988-unknown
459-94-####,1967-unknown
459-95-####,1988-unknown
459-96-####,1968-unknown
459-97-####,1988-unknown
459-98-####,1969-unknown
459-99-####,1988-unknown
460-01-####,1936-1950
460-02-####,1969-unknown
460-03-####,1936-1950
460-04-####,1969-unknown
