SSN Prefix,Years Issued
282-82-####,1984-1985
282-84-####,1986-unknown
282-86-####,1987-unknown
282-88-####,1988-unknown
282-90-####,1989-1992
282-92-####,1989-1992
282-94-####,1989-1992
282-96-####,1993-unknown
282-98-####,1995-unknown
283-01-####,1936-1950
283-02-####,1997-1998
283-03-####,1936-1950
283-04-####,1999-unknown
283-05-####,1936-1950
283-06-####,2001-unknown
283-07-####,1936-1950
283-08-####,2003-2005
283-09-####,1936-1950
283-10-####,1936-1950
283-11-####,2005-2007
283-12-####,1936-1950
283-13-####,2007-2009
283-14-####,1936-1950
283-15-####,2009-2011
283-16-####,1936-1950
283-18-####,1936-1950
283-20-####,1936-1950
283-22-####,1936-1950
283-24-####,1936-1950
283-26-####,1936-1950
283-28-####,1936-1950
283-30-####,1951-1952
283-32-####,1953-1954
283-34-####,1955-1956
283-36-####,1957-1958
283-38-####,1959-1960
283-40-####,1961-1962
283-42-####,1963-unknown
283-44-####,1963-unknown
283-46-####,1963-1964
283-48-####,1965-unknown
283-50-####,1966-1967
283-52-####,1968-unknown
283-54-####,1969-unknown
283-56-####,1970-unknown
283-58-####,1971-unknown
283-60-####,1972-unknown
283-62-####,1973-unknown
283-64-####,1973-unknown
283-66-####,1974-unknown
283-68-####,1975-unknown
283-70-####,1976-unknown
283-72-####,1977-1978
283-74-####,1979-unknown
283-76-####,1980-1981
283-78-####,1982-unknown
283-80-####,1983-unknown
283-82-####,1984-1985
283-84-####,1986-unknown
283-86-####,1987-unknown
283-88-####,1988-unknown
283-90-####,1989-1992
283-92-####,1989-1992
283-94-####,1989-1992
283-96-####,1993-unknown
283-98-####,1995-unknown
284-01-####,1936-1950
284-02-####,1997-1998
284-03-####,1936-1950
284-04-####,1999-unknown
284-05-####,1936-1950
284-06-####,2001-unknown
284-07-####,1936-1950
284-08-####,2003-2005
284-09-####,1936-1950
284-10-####,1936-1950
284-11-####,2005-2007
284-12-####,1936-1950
284-13-####,2007-2009
284-14-####,1936-1950
284-15-####,2009-2011
284-16-####,1936-1950
284-18-####,1936-1950
284-20-####,1936-1950
284-22-####,1936-1950
284-24-####,1936-1950
284-26-####,1936-1950
284-28-####,1936-1950
284-30-####,1951-1952
284-32-####,1953-1954
284-34-####,1955-1956
284-36-####,1957-1958
284-38-####,1959-1960
284-40-####,1961-1962
284-42-####,1963-unknown
284-44-####,1963-unknown
284-46-####,1963-1964
284-48-####,1965-unknown
284-50-####,1966-1967
284-52-####,1968-unknown
284-54-####,1969-unknown
284-56-####,1970-unknown
284-58-####,1971-1972
284-60-####,1973-unknown
284-62-####,1973-unknown
284-64-####,1973-unknown
284-66-####,1974-unknown
284-68-####,1975-unknown
284-70-####,1976-unknown
284-72-####,1977-1978
284-74-####,1979-unknown
284-76-####,1980-1981
284-78-####,1982-unknown
284-80-####,1983-unknown
284-82-####,1984-1985
284-84-####,1986-unknown
284-86-####,1987-unknown
284-88-####,1988-unknown
284-90-####,1989-1992
284-92-####,1989-1992
284-94-####,1989-1992
284-96-####,1993-unknown
284-98-####,1995-unknown
285-01-####,1936-1950
285-02-####,1997-1998
285-03-####,1936-1950
285-04-####,1999-unknown
285-05-####,1936-1950
285-06-####,2001-unknown
285-07-####,1936-1950
285-08-####,2003-2005
285-09-####,1936-1950
285-10-####,1936-1950
285-11-####,2005-2007
285-12-####,1936-1950
285-13-####,2007-2009
285-14-####,1936-1950
285-15-####,2009-2011
285-16-####,1936-1950
285-18-####,1936-1950
285-20-####,1936-1950
285-22-####,1936-1950
285-24-####,1936-1950
285-26-####,1936-1950
285-28-####,1936-1950
285-30-####,1951-1952
285-32-####,1953-1954
285-34-####,1955-1956
285-36-####,1957-1958
285-38-####,1959-1961
285-40-####,1962-unknown
285-42-####,1963-unknown
285-44-####,1963-unknown
285-46-####,1963-1964
285-48-####,1965-unknown
285-50-####,1966-1967
285-52-####,1968-unknown
285-54-####,1969-unknown
285-56-####,1970-unknown
285-58-####,1971-1972
285-60-####,1973-unknown
285-62-####,1973-unknown
285-64-####,1973-unknown
285-66-####,1974-unknown
285-68-####,1975-unknown
285-70-####,1976-unknown
285-72-####,1977-1978
285-74-####,1979-unknown
285-76-####,1980-1981
285-78-####,1982-unknown
285-80-####,1983-unknown
285-82-####,1984-1985
285-84-####,1986-unknown
285-86-####,1987-unknown
285-88-####,1988-unknown
285-90-####,1989-1992
285-92-####,1989-1992
285-94-####,1989-1992
285-96-####,1994-unknown
285-98-####,1995-unknown
286-01-####,1936-1950
286-02-####,1997-1998
286-03-####,1936-1950
286-04-####,1999-unknown
286-05-####,1936-1950
286-06-####,2001-unknown
286-07-####,1936-1950
286-08-####,2003-2005
286-09-####,1936-1950
286-10-####,1936-1950
286-11-####,2005-2007
286-12-####,1936-1950
286-13-####,2007-2009
286-14-####,1936-1950
286-15-####,2009-2011
286-16-####,1936-1950
286-18-####,1936-1950
286-20-####,1936-1950
286-22-####,1936-1950
286-24-####,1936-1950
286-26-####,1936-1950
286-28-####,1936-1950
286-30-####,1951-1952
286-32-####,1953-1954
286-34-####,1955-1956
286-36-####,1957-1958
286-38-####,1959-1960
286-40-####,1961-1962
286-42-####,1963-unknown
286-44-####,1963-unknown
286-46-####,1963-1965
286-48-####,1966-unknown
286-50-####,1966-1967
286-52-####,1968-unknown
286-54-####,1969-unknown
286-56-####,1970-unknown
286-58-####,1971-1972
286-60-####,1973-unknown
286-62-####,1973-unknown
286-64-####,1973-unknown
286-66-####,1974-unknown
286-68-####,1975-unknown
286-70-####,1976-unknown
286-72-####,1977-1978
286-74-####,1979-unknown
286-76-####,1980-unknown
286-78-####,1981-unknown
286-80-####,1982-unknown
286-82-####,1983-1984
286-84-####,1985-1986
286-86-####,1987-unknown
286-88-####,1988-unknown
286-90-####,1989-1992
286-92-####,1989-1992
286-94-####,1989-1992
286-96-####,1994-unknown
286-98-####,1995-unknown
287-01-####,1936-1950
287-02-####,1997-1998
287-03-####,1936-1950
287-04-####,1999-2000
287-05-####,1936-1950
287-06-####,2001-unknown
287-07-####,1936-1950
287-08-####,2003-2005
287-09-####,1936-1950
287-10-####,1936-1950
287-11-####,2005-2007
287-12-####,1936-1950
287-13-####,2007-2009
287-14-####,1936-1950
287-15-####,2009-2011
287-16-####,1936-1950
287-18-####,1936-1950
287-20-####,1936-1950
287-22-####,1936-1950
287-24-####,1936-1950
287-26-####,1936-1950
287-28-####,1936-1950
287-30-####,1951-1952
287-32-####,1953-1954
287-34-####,1955-1956
287-36-####,1957-1958
287-38-####,1959-1961
