SSN Prefix,Years Issued
337-52-####,1971-unknown
337-54-####,1972-unknown
337-56-####,1973-unknown
337-58-####,1974-unknown
337-60-####,1975-unknown
337-62-####,1976-unknown
337-64-####,1977-unknown
337-66-####,1978-1979
337-68-####,1980-unknown
337-70-####,1981-1982
337-72-####,1983-unknown
337-74-####,1984-1985
337-76-####,1986-unknown
337-78-####,1987-unknown
337-80-####,1988-unknown
337-82-####,1989-1992
337-84-####,1989-1992
337-86-####,1989-1992
337-88-####,1993-unknown
337-90-####,1994-unknown
337-92-####,1996-1998
337-94-####,1998-unknown
337-96-####,1999-2000
337-98-####,2001-unknown
338-01-####,1936-1950
338-02-####,2003-2005
338-03-####,1936-1950
338-04-####,2005-2007
338-05-####,1936-1950
338-06-####,2007-2009
338-07-####,1936-1950
338-08-####,2009-2011
338-09-####,1936-1950
338-10-####,1936-1950
338-11-####,2011-unknown
338-12-####,1936-1950
338-14-####,1936-1950
338-16-####,1936-1950
338-18-####,1936-1950
338-20-####,1936-1950
338-22-####,1936-1950
338-24-####,1936-1950
338-26-####,1936-1950
338-28-####,1951-1952
338-30-####,1953-1954
338-32-####,1955-1956
338-34-####,1957-1959
