SSN Prefix,Years Issued
556-01-####,1936-1950
556-02-####,1970-unknown
556-03-####,1936-1950
556-04-####,1970-unknown
556-05-####,1936-1950
556-06-####,1971-unknown
556-07-####,1936-1950
556-08-####,1971-unknown
556-09-####,1936-1950
556-10-####,1936-1950
556-11-####,1971-unknown
556-12-####,1936-1950
556-13-####,1972-unknown
556-14-####,1936-1950
556-15-####,1972-unknown
556-16-####,1936-1950
556-17-####,1972-unknown
556-18-####,1936-1950
556-19-####,1973-unknown
556-20-####,1936-1950
556-21-####,1973-unknown
556-22-####,1936-1950
556-23-####,1973-unknown
556-24-####,1936-1950
556-25-####,1973-unknown
556-26-####,1936-1950
556-27-####,1973-unknown
556-28-####,1936-1950
556-29-####,1974-unknown
556-30-####,1936-1950
556-31-####,1974-unknown
556-32-####,1936-1950
556-33-####,1974-unknown
556-34-####,1936-1950
556-35-####,1975-unknown
556-36-####,1936-1950
556-37-####,1975-unknown
556-38-####,1936-1950
556-39-####,1976-unknown
556-40-####,1936-1950
556-41-####,1976-unknown
556-42-####,1936-1950
556-43-####,1976-unknown
556-44-####,1951-unknown
556-45-####,1977-unknown
556-46-####,1952-unknown
556-47-####,1977-unknown
556-48-####,1953-unknown
556-49-####,1977-unknown
556-50-####,1954-unknown
556-51-####,1978-unknown
556-52-####,1955-unknown
556-53-####,1978-unknown
556-54-####,1956-unknown
556-55-####,1979-unknown
556-56-####,1957-unknown
556-57-####,1979-unknown
556-58-####,1959-unknown
556-59-####,1980-unknown
556-60-####,1960-unknown
556-61-####,1980-unknown
556-62-####,1960-unknown
556-63-####,1980-unknown
556-64-####,1961-unknown
556-65-####,1981-unknown
556-66-####,1962-unknown
556-67-####,1981-unknown
556-68-####,1963-unknown
556-69-####,1982-unknown
556-70-####,1963-unknown
556-71-####,1982-unknown
556-72-####,1963-unknown
556-73-####,1983-unknown
556-74-####,1964-unknown
556-75-####,1983-unknown
556-76-####,1965-unknown
556-77-####,1983-unknown
556-78-####,1965-unknown
556-79-####,1984-unknown
556-80-####,1965-unknown
556-81-####,1984-unknown
556-82-####,1966-unknown
556-83-####,1985-unknown
556-84-####,1966-unknown
556-85-####,1985-unknown
556-86-####,1967-unknown
556-87-####,1985-unknown
556-88-####,1967-unknown
556-89-####,1986-unknown
556-90-####,1968-unknown
556-91-####,1986-unknown
556-92-####,1968-unknown
556-93-####,1987-unknown
556-94-####,1969-unknown
556-95-####,1987-unknown
556-96-####,1969-unknown
556-97-####,1987-unknown
556-98-####,1970-unknown
556-99-####,1987-unknown
557-01-####,1936-1950
557-02-####,1970-unknown
557-03-####,1936-1950
557-04-####,1971-unknown
557-05-####,1936-1950
557-06-####,1971-unknown
557-07-####,1936-1950
557-08-####,1971-unknown
557-09-####,1936-1950
557-10-####,1936-1950
557-11-####,1971-unknown
557-12-####,1936-1950
557-13-####,1972-unknown
557-14-####,1936-1950
557-15-####,1972-unknown
557-16-####,1936-1950
557-17-####,1972-unknown
557-18-####,1936-1950
557-19-####,1973-unknown
557-20-####,1936-1950
557-21-####,1973-unknown
557-22-####,1936-1950
557-23-####,1973-unknown
557-24-####,1936-1950
557-25-####,1973-unknown
557-26-####,1936-1950
557-27-####,1973-unknown
557-28-####,1936-1950
557-29-####,1974-unknown
557-30-####,1936-1950
557-31-####,1974-unknown
557-32-####,1936-1950
557-33-####,1974-unknown
557-34-####,1936-1950
557-35-####,1975-unknown
557-36-####,1936-1950
557-37-####,1975-unknown
557-38-####,1936-1950
557-39-####,1976-unknown
557-40-####,1936-1950
557-41-####,1976-unknown
557-42-####,1936-1950
557-43-####,1976-unknown
557-44-####,1951-unknown
557-45-####,1977-unknown
557-46-####,1952-unknown
557-47-####,1977-unknown
557-48-####,1953-unknown
557-49-####,1977-unknown
557-50-####,1954-unknown
557-51-####,1978-unknown
557-52-####,1955-unknown
557-53-####,1978-unknown
557-54-####,1956-unknown
557-55-####,1979-unknown
557-56-####,1958-unknown
557-57-####,1979-unknown
557-58-####,1959-unknown
557-59-####,1980-unknown
557-60-####,1960-unknown
557-61-####,1980-unknown
557-62-####,1960-unknown
557-63-####,1980-unknown
557-64-####,1961-unknown
557-65-####,1981-unknown
557-66-####,1962-unknown
557-67-####,1981-unknown
557-68-####,1963-unknown
557-69-####,1982-unknown
557-70-####,1963-unknown
557-71-####,1982-unknown
557-72-####,1963-unknown
557-73-####,1983-unknown
557-74-####,1964-unknown
557-75-####,1983-unknown
557-76-####,1965-unknown
557-77-####,1983-unknown
557-78-####,1965-unknown
557-79-####,1984-unknown
557-80-####,1965-unknown
557-81-####,1984-unknown
557-82-####,1966-unknown
557-83-####,1985-unknown
557-84-####,1967-unknown
557-85-####,1985-unknown
557-86-####,1967-unknown
557-87-####,1986-unknown
557-88-####,1967-unknown
557-89-####,1986-unknown
557-90-####,1968-unknown
557-91-####,1986-unknown
557-92-####,1968-unknown
557-93-####,1987-unknown
557-94-####,1969-unknown
557-95-####,1987-unknown
557-96-####,1969-unknown
557-97-####,1987-unknown
557-98-####,1970-unknown
557-99-####,1987-unknown
558-01-####,1936-1950
558-02-####,1970-unknown
558-03-####,1936-1950
558-04-####,1971-unknown
558-05-####,1936-1950
558-06-####,1971-unknown
558-07-####,1936-1950
558-08-####,1971-unknown
558-09-####,1936-1950
558-10-####,1936-1950
558-11-####,1971-unknown
558-12-####,1936-1950
558-13-####,1972-unknown
558-14-####,1936-1950
558-15-####,1972-unknown
558-16-####,1936-1950
558-17-####,1972-unknown
558-18-####,1936-1950
558-19-####,1972-unknown
558-20-####,1936-1950
558-21-####,1973-unknown
558-22-####,1936-1950
558-23-####,1973-unknown
558-24-####,1936-1950
558-25-####,1973-unknown
558-26-####,1936-1950
558-27-####,1973-unknown
558-28-####,1936-1950
558-29-####,1974-unknown
558-30-####,1936-1950
558-31-####,1974-unknown
558-32-####,1936-1950
558-33-####,1974-unknown
558-34-####,1936-1950
558-35-####,1975-unknown
558-36-####,1936-1950
558-37-####,1975-unknown
558-38-####,1936-1950
558-39-####,1976-unknown
558-40-####,1936-1950
558-41-####,1976-unknown
558-42-####,1936-1950
558-43-####,1976-unknown
558-44-####,1951-unknown
558-45-####,1977-unknown
558-46-####,1952-unknown
558-47-####,1977-unknown
558-48-####,1953-unknown
558-49-####,1977-unknown
558-50-####,1954-unknown
558-51-####,1978-unknown
558-52-####,1955-unknown
558-53-####,1978-unknown
558-54-####,1956-unknown
558-55-####,1979-unknown
558-56-####,1957-unknown
558-57-####,1979-unknown
558-58-####,1959-unknown
558-59-####,1980-unknown
558-60-####,1960-unknown
558-61-####,1980-unknown
558-62-####,1961-unknown
558-63-####,1980-unknown
558-64-####,1962-unknown
558-65-####,1981-unknown
558-66-####,1962-unknown
558-67-####,1981-unknown
558-68-####,1963-unknown
558-69-####,1982-unknown
558-70-####,1963-unknown
558-71-####,1982-unknown
558-72-####,1963-unknown
558-73-####,1983-unknown
558-74-####,1964-unknown
558-75-####,1983-unknown
558-76-####,1965-unknown
558-77-####,1983-unknown
558-78-####,1965-unknown
558-79-####,1984-unknown
558-80-####,1965-unknown
558-81-####,1984-unknown
558-82-####,1966-unknown
558-83-####,1985-unknown
558-84-####,1966-unknown
558-85-####,1985-unknown
558-86-####,1967-unknown
558-87-####,1986-unknown
558-88-####,1967-unknown
558-89-####,1986-unknown
558-90-####,1968-unknown
558-91-####,1986-unknown
558-92-####,1968-unknown
558-93-####,1987-unknown
558-94-####,1969-unknown
558-95-####,1987-unknown
558-96-####,1969-unknown
558-97-####,1987-unknown
558-98-####,1970-unknown
558-99-####,1987-unknown
559-01-####,1936-1950
559-02-####,1970-unknown
559-03-####,1936-1950
559-04-####,1971-unknown
559-05-####,1936-1950
559-06-####,1971-unknown
559-07-####,1936-1950
559-08-####,1971-unknown
559-09-####,1936-1950
559-10-####,1936-1950
559-11-####,1972-unknown
559-12-####,1936-1950
559-13-####,1972-unknown
559-14-####,1936-1950
559-15-####,1972-unknown
559-16-####,1936-1950
559-17-####,1972-unknown
559-18-####,1936-1950
559-19-####,1972-unknown
559-20-####,1936-1950
559-21-####,1973-unknown
559-22-####,1936-1950
559-23-####,1973-unknown
559-24-####,1936-1950
559-25-####,1973-unknown
559-26-####,1936-1950
559-27-####,1973-unknown
559-28-####,1936-1950
559-29-####,1974-unknown
559-30-####,1936-1950
559-31-####,1974-unknown
559-32-####,1936-1950
559-33-####,1974-unknown
559-34-####,1936-1950
559-35-####,1975-unknown
559-36-####,1936-1950
559-37-####,1975-unknown
559-38-####,1936-1950
559-39-####,1976-unknown
559-40-####,1936-1950
559-41-####,1976-unknown
559-42-####,1936-1950
559-43-####,1976-unknown
559-44-####,1951-unknown
559-45-####,1977-unknown
559-46-####,1952-unknown
559-47-####,1977-unknown
559-48-####,1953-unknown
559-49-####,1977-unknown
559-50-####,1954-unknown
559-51-####,1978-unknown
559-52-####,1955-unknown
559-53-####,1978-unknown
559-54-####,1956-unknown
559-55-####,1979-unknown
559-56-####,1957-unknown
559-57-####,1979-unknown
559-58-####,1959-unknown
559-59-####,1980-unknown
559-60-####,1960-unknown
559-61-####,1980-unknown
559-62-####,1961-unknown
559-63-####,1980-unknown
559-64-####,1961-unknown
559-65-####,1981-unknown
559-66-####,1962-unknown
559-67-####,1981-unknown
559-68-####,1962-unknown
559-69-####,1982-unknown
559-70-####,1963-unknown
559-71-####,1982-unknown
559-72-####,1964-unknown
559-73-####,1983-unknown
559-74-####,1964-unknown
559-75-####,1983-unknown
559-76-####,1965-unknown
559-77-####,1983-unknown
559-78-####,1965-unknown
559-79-####,1984-unknown
559-80-####,1965-unknown
559-81-####,1984-unknown
559-82-####,1966-unknown
559-83-####,1985-unknown
559-84-####,1966-unknown
559-85-####,1985-unknown
559-86-####,1967-unknown
559-87-####,1986-unknown
559-88-####,1968-unknown
559-89-####,1986-unknown
559-90-####,1968-unknown
559-91-####,1986-unknown
559-92-####,1968-unknown
559-93-####,1987-unknown
559-94-####,1969-unknown
559-95-####,1987-unknown
559-96-####,1969-unknown
559-97-####,1987-unknown
559-98-####,1970-unknown
559-99-####,1987-unknown
560-01-####,1936-1950
560-02-####,1970-unknown
560-03-####,1936-1950
560-04-####,1970-unknown
560-05-####,1936-1950
560-06-####,1971-unknown
560-07-####,1936-1950
560-08-####,1971-unknown
560-09-####,1936-1950
560-10-####,1936-1950
560-11-####,1972-unknown
560-12-####,1936-1950
560-13-####,1972-unknown
560-14-####,1936-1950
560-15-####,1972-unknown
560-16-####,1936-1950
560-17-####,1972-unknown
560-18-####,1936-1950
560-19-####,1972-unknown
560-20-####,1936-1950
560-21-####,1973-unknown
560-22-####,1936-1950
560-23-####,1973-unknown
560-24-####,1936-1950
560-25-####,1973-unknown
560-26-####,1936-1950
560-27-####,1973-unknown
560-28-####,1936-1950
560-29-####,1974-unknown
560-30-####,1936-1950
560-31-####,1974-unknown
560-32-####,1936-1950
560-33-####,1974-unknown
560-34-####,1936-1950
560-35-####,1975-unknown
560-36-####,1936-1950
560-37-####,1975-unknown
560-38-####,1936-1950
560-39-####,1976-unknown
560-40-####,1936-1950
560-41-####,1976-unknown
560-42-####,1936-1950
560-43-####,1976-unknown
560-44-####,1951-unknown
560-45-####,1977-unknown
560-46-####,1952-unknown
560-47-####,1977-unknown
560-48-####,1953-unknown
560-49-####,1977-unknown
560-50-####,1954-unknown
560-51-####,1978-unknown
560-52-####,1955-unknown
560-53-####,1978-unknown
560-54-####,1956-unknown
560-55-####,1979-unknown
560-56-####,1957-unknown
560-57-####,1979-unknown
560-58-####,1959-unknown
560-59-####,1980-unknown
560-60-####,1960-unknown
560-61-####,1980-unknown
560-62-####,1961-unknown
560-63-####,1980-unknown
560-64-####,1961-unknown
560-65-####,1981-unknown
560-66-####,1962-unknown
560-67-####,1981-unknown
560-68-####,1963-unknown
560-69-####,1982-unknown
560-70-####,1963-unknown
560-71-####,1982-unknown
560-72-####,1963-unknown
560-73-####,1983-unknown
560-74-####,1964-unknown
560-75-####,1983-unknown
560-76-####,1965-unknown
560-77-####,1983-unknown
560-78-####,1965-unknown
560-79-####,1984-unknown
560-80-####,1965-unknown
560-81-####,1984-unknown
560-82-####,1966-unknown
560-83-####,1985-unknown
560-84-####,1967-unknown
560-85-####,1985-unknown
560-86-####,1967-unknown
560-87-####,1986-unknown
560-88-####,1967-unknown
560-89-####,1986-unknown
560-90-####,1968-unknown
560-91-####,1986-unknown
560-92-####,1969-unknown
560-93-####,1987-unknown
560-94-####,1969-unknown
560-95-####,1987-unknown
560-96-####,1969-unknown
560-97-####,1987-unknown
560-98-####,1970-unknown
560-99-####,1987-unknown
561-01-####,1936-1950
561-02-####,1970-unknown
561-03-####,1936-1950
561-04-####,1971-unknown
561-05-####,1936-1950
561-06-####,1971-unknown
561-07-####,1936-1950
561-08-####,1971-unknown
561-09-####,1936-1950
561-10-####,1936-1950
561-11-####,1971-unknown
561-12-####,1936-1950
561-13-####,1972-unknown
561-14-####,1936-1950
561-15-####,1972-unknown
561-16-####,1936-1950
561-17-####,1972-unknown
561-18-####,1936-1950
561-19-####,1972-unknown
561-20-####,1936-1950
561-21-####,1973-unknown
561-22-####,1936-1950
561-23-####,1973-unknown
561-24-####,1936-1950
561-25-####,1973-unknown
561-26-####,1936-1950
561-27-####,1973-unknown
561-28-####,1936-1950
561-29-####,1974-unknown
561-30-####,1936-1950
561-31-####,1974-unknown
561-32-####,1936-1950
561-33-####,1974-unknown
561-34-####,1936-1950
561-35-####,1975-unknown
561-36-####,1936-1950
561-37-####,1975-unknown
561-38-####,1936-1950
561-39-####,1976-unknown
561-40-####,1936-1950
561-41-####,1976-unknown
561-42-####,1936-1950
561-43-####,1976-unknown
561-44-####,1936-1950
561-45-####,1977-unknown
561-46-####,1951-1952
561-47-####,1977-unknown
561-48-####,1953-unknown
561-49-####,1977-unknown
561-50-####,1954-unknown
561-51-####,1978-unknown
561-52-####,1955-unknown
561-53-####,1978-unknown
561-54-####,1956-1957
561-55-####,1979-unknown
561-56-####,1958-unknown
561-57-####,1979-unknown
561-58-####,1959-unknown
561-59-####,1980-unknown
561-60-####,1960-unknown
561-61-####,1980-unknown
561-62-####,1961-unknown
561-63-####,1980-unknown
561-64-####,1962-unknown
561-65-####,1981-unknown
561-66-####,1962-unknown
561-67-####,1981-unknown
561-68-####,1963-unknown
561-69-####,1982-unknown
561-70-####,1963-unknown
561-71-####,1982-unknown
561-72-####,1964-unknown
561-73-####,1983-unknown
561-74-####,1964-unknown
561-75-####,1983-unknown
561-76-####,1965-unknown
561-77-####,1983-unknown
561-78-####,1965-unknown
561-79-####,1984-unknown
561-80-####,1966-unknown
561-81-####,1984-unknown
561-82-####,1966-unknown
561-83-####,1985-unknown
561-84-####,1967-unknown
561-85-####,1985-unknown
561-86-####,1967-unknown
561-87-####,1986-unknown
561-88-####,1968-unknown
561-89-####,1986-unknown
561-90-####,1968-unknown
561-91-####,1986-unknown
561-92-####,1968-unknown
561-93-####,1987-unknown
561-94-####,1969-unknown
561-95-####,1987-unknown
561-96-####,1969-unknown
561-97-####,1987-unknown
561-98-####,1970-unknown
561-99-####,1987-unknown
562-01-####,1936-1950
562-02-####,1970-unknown
562-03-####,1936-1950
562-04-####,1971-unknown
562-05-####,1936-1950
562-06-####,1971-unknown
562-07-####,1936-1950
562-08-####,1971-unknown
562-09-####,1936-1950
562-10-####,1936-1950
562-11-####,1972-unknown
562-12-####,1936-1950
562-13-####,1972-unknown
562-14-####,1936-1950
562-15-####,1972-unknown
562-16-####,1936-1950
562-17-####,1972-unknown
562-18-####,1936-1950
562-19-####,1973-unknown
562-20-####,1936-1950
562-21-####,1973-unknown
562-22-####,1936-1950
562-23-####,1973-unknown
562-24-####,1936-1950
562-25-####,1973-unknown
562-26-####,1936-1950
562-27-####,1973-unknown
562-28-####,1936-1950
562-29-####,1974-unknown
562-30-####,1936-1950
562-31-####,1974-unknown
562-32-####,1936-1950
562-33-####,1974-unknown
562-34-####,1936-1950
562-35-####,1975-unknown
562-36-####,1936-1950
562-37-####,1975-unknown
562-38-####,1936-1950
562-39-####,1976-unknown
562-40-####,1936-1950
562-41-####,1976-unknown
562-42-####,1936-1950
562-43-####,1976-unknown
562-44-####,1951-unknown
562-45-####,1977-unknown
562-46-####,1952-unknown
562-47-####,1977-unknown
562-48-####,1953-unknown
562-49-####,1977-unknown
562-50-####,1954-1955
562-51-####,1978-unknown
562-52-####,1956-unknown
562-53-####,1978-unknown
562-54-####,1956-1957
562-55-####,1979-unknown
562-56-####,1958-unknown
562-57-####,1979-unknown
562-58-####,1959-unknown
562-59-####,1980-unknown
562-60-####,1960-unknown
562-61-####,1980-unknown
562-62-####,1961-unknown
562-63-####,1980-unknown
562-64-####,1962-unknown
562-65-####,1981-unknown
562-66-####,1962-unknown
562-67-####,1981-unknown
562-68-####,1963-unknown
562-69-####,1982-unknown
562-70-####,1963-unknown
562-71-####,1982-unknown
562-72-####,1964-unknown
562-73-####,1983-unknown
562-74-####,1964-unknown
562-75-####,1983-unknown
562-76-####,1965-unknown
562-77-####,1983-unknown
562-78-####,1965-unknown
562-79-####,1984-unknown
562-80-####,1966-unknown
562-81-####,1984-unknown
562-82-####,1966-unknown
562-83-####,1985-unknown
562-84-####,1967-unknown
562-85-####,1985-unknown
562-86-####,1967-unknown
562-87-####,1986-unknown
562-88-####,1968-unknown
562-89-####,1986-unknown
562-90-####,1968-unknown
562-91-####,1986-unknown
562-92-####,1968-unknown
562-93-####,1987-unknown
562-94-####,1969-unknown
562-95-####,1987-unknown
562-96-####,1969-unknown
562-97-####,1987-unknown
562-98-####,1970-unknown
562-99-####,1987-unknown
563-01-####,1936-1950
563-02-####,1970-unknown
563-03-####,1936-1950
563-04-####,1971-unknown
563-05-####,1936-1950
563-06-####,1971-unknown
563-07-####,1936-1950
563-08-####,1971-unknown
563-09-####,1936-1950
563-10-####,1936-1950
563-11-####,1972-unknown
563-12-####,1936-1950
563-13-####,1972-unknown
563-14-####,1936-1950
563-15-####,1972-unknown
563-16-####,1936-1950
563-17-####,1972-unknown
563-18-####,1936-1950
563-19-####,1973-unknown
563-20-####,1936-1950
563-21-####,1973-unknown
563-22-####,1936-1950
563-23-####,1973-unknown
563-24-####,1936-1950
563-25-####,1973-unknown
563-26-####,1936-1950
563-27-####,1973-unknown
563-28-####,1936-1950
563-29-####,1974-unknown
563-30-####,1936-1950
563-31-####,1974-unknown
563-32-####,1936-1950
563-33-####,1974-unknown
563-34-####,1936-1950
563-35-####,1975-unknown
563-36-####,1936-1950
563-37-####,1975-unknown
563-38-####,1936-1950
563-39-####,1976-unknown
563-40-####,1936-1950
563-41-####,1976-unknown
563-42-####,1936-1950
563-43-####,1976-unknown
563-44-####,1951-unknown
563-45-####,1977-unknown
563-46-####,1952-unknown
563-47-####,1977-unknown
563-48-####,1953-1954
563-49-####,1977-unknown
563-50-####,1955-unknown
563-51-####,1978-unknown
563-52-####,1956-unknown
563-53-####,1978-unknown
563-54-####,1957-unknown
563-55-####,1979-unknown
563-56-####,1958-unknown
563-57-####,1979-unknown
563-58-####,1959-unknown
563-59-####,1980-unknown
563-60-####,1960-unknown
563-61-####,1980-unknown
563-62-####,1961-unknown
563-63-####,1981-unknown
563-64-####,1962-unknown
563-65-####,1981-unknown
563-66-####,1962-unknown
563-67-####,1981-unknown
563-68-####,1963-unknown
563-69-####,1982-unknown
563-70-####,1963-unknown
563-71-####,1982-unknown
563-72-####,1964-unknown
563-73-####,1983-unknown
563-74-####,1964-unknown
563-75-####,1983-unknown
563-76-####,1965-unknown
563-77-####,1983-unknown
563-78-####,1965-unknown
563-79-####,1984-unknown
563-80-####,1965-unknown
563-81-####,1984-unknown
563-82-####,1966-unknown
563-83-####,1985-unknown
563-84-####,1967-unknown
563-85-####,1985-unknown
563-86-####,1967-unknown
563-87-####,1986-unknown
563-88-####,1968-unknown
563-89-####,1986-unknown
563-90-####,1968-unknown
563-91-####,1986-unknown
563-92-####,1968-unknown
563-93-####,1987-unknown
563-94-####,1969-unknown
563-95-####,1987-unknown
563-96-####,1970-unknown
563-97-####,1987-unknown
563-98-####,1970-unknown
563-99-####,1987-unknown
564-01-####,1936-1950
564-02-####,1970-unknown
564-03-####,1936-1950
564-04-####,1971-unknown
564-05-####,1936-1950
564-06-####,1971-unknown
564-07-####,1936-1950
564-08-####,1971-unknown
564-09-####,1936-1950
564-10-####,1936-1950
564-11-####,1972-unknown
564-12-####,1936-1950
564-13-####,1972-unknown
564-14-####,1936-1950
564-15-####,1972-unknown
564-16-####,1936-1950
564-17-####,1972-unknown
564-18-####,1936-1950
564-19-####,1973-unknown
564-20-####,1936-1950
564-21-####,1973-unknown
564-22-####,1936-1950
564-23-####,1973-unknown
564-24-####,1936-1950
564-25-####,1973-unknown
564-26-####,1936-1950
564-27-####,1973-unknown
564-28-####,1936-1950
564-29-####,1974-unknown
564-30-####,1936-1950
564-31-####,1974-unknown
564-32-####,1936-1950
564-33-####,1974-unknown
564-34-####,1936-1950
564-35-####,1975-unknown
564-36-####,1936-1950
564-37-####,1975-unknown
564-38-####,1936-1950
564-39-####,1976-unknown
564-40-####,1936-1950
564-41-####,1976-unknown
564-42-####,1936-1950
564-43-####,1976-unknown
564-44-####,1951-unknown
564-45-####,1977-unknown
564-46-####,1952-unknown
564-47-####,1977-unknown
564-48-####,1954-unknown
564-49-####,1977-unknown
564-50-####,1955-unknown
564-51-####,1978-unknown
564-52-####,1956-unknown
564-53-####,1978-unknown
564-54-####,1956-1957
564-55-####,1979-unknown
564-56-####,1958-unknown
564-57-####,1979-unknown
564-58-####,1959-unknown
564-59-####,1980-unknown
564-60-####,1960-unknown
564-61-####,1980-unknown
564-62-####,1961-unknown
564-63-####,1981-unknown
564-64-####,1962-unknown
564-65-####,1981-unknown
564-66-####,1962-unknown
564-67-####,1981-unknown
564-68-####,1963-unknown
564-69-####,1982-unknown
564-70-####,1963-unknown
564-71-####,1982-unknown
564-72-####,1963-unknown
564-73-####,1983-unknown
564-74-####,1964-unknown
564-75-####,1983-unknown
564-76-####,1965-unknown
564-77-####,1984-unknown
564-78-####,1965-unknown
564-79-####,1984-unknown
564-80-####,1966-unknown
564-81-####,1984-unknown
564-82-####,1966-unknown
564-83-####,1985-unknown
564-84-####,1967-unknown
564-85-####,1985-unknown
564-86-####,1967-unknown
564-87-####,1986-unknown
564-88-####,1968-unknown
564-89-####,1986-unknown
564-90-####,1968-unknown
564-91-####,1986-unknown
564-92-####,1968-unknown
564-93-####,1987-unknown
564-94-####,1969-unknown
564-95-####,1987-unknown
564-96-####,1969-unknown
564-97-####,1987-unknown
564-98-####,1970-unknown
564-99-####,1987-unknown
565-01-####,1936-1950
565-02-####,1970-unknown
565-03-####,1936-1950
565-04-####,1971-unknown
565-05-####,1936-1950
565-06-####,1971-unknown
565-07-####,1936-1950
565-08-####,1971-unknown
565-09-####,1936-1950
565-10-####,1936-1950
565-11-####,1972-unknown
565-12-####,1936-1950
565-13-####,1972-unknown
565-14-####,1936-1950
565-15-####,1972-unknown
565-16-####,1936-1950
565-17-####,1972-unknown
565-18-####,1936-1950
565-19-####,1973-unknown
565-20-####,1936-1950
565-21-####,1973-unknown
565-22-####,1936-1950
565-23-####,1973-unknown
565-24-####,1936-1950
565-25-####,1973-unknown
565-26-####,1936-1950
565-27-####,1973-unknown
565-28-####,1936-1950
565-29-####,1974-unknown
565-30-####,1936-1950
565-31-####,1974-unknown
565-32-####,1936-1950
565-33-####,1974-unknown
565-34-####,1936-1950
565-35-####,1975-unknown
565-36-####,1936-1950
565-37-####,1975-unknown
565-38-####,1936-1950
565-39-####,1976-unknown
565-40-####,1936-1950
565-41-####,1976-unknown
565-42-####,1936-1950
565-43-####,1976-unknown
565-44-####,1951-unknown
565-45-####,1977-unknown
565-46-####,1952-unknown
565-47-####,1977-unknown
565-48-####,1953-1954
565-49-####,1977-unknown
565-50-####,1955-unknown
565-51-####,1978-unknown
565-52-####,1956-unknown
565-53-####,1978-unknown
565-54-####,1957-unknown
565-55-####,1979-unknown
565-56-####,1958-unknown
565-57-####,1979-unknown
565-58-####,1959-unknown
565-59-####,1980-unknown
565-60-####,1960-unknown
565-61-####,1980-unknown
565-62-####,1961-unknown
565-63-####,1981-unknown
565-64-####,1962-unknown
565-65-####,1981-unknown
565-66-####,1962-unknown
565-67-####,1981-unknown
565-68-####,1963-unknown
565-69-####,1982-unknown
565-70-####,1963-unknown
565-71-####,1982-unknown
565-72-####,1964-unknown
565-73-####,1983-unknown
565-74-####,1964-unknown
565-75-####,1983-unknown
565-76-####,1965-unknown
565-77-####,1984-unknown
565-78-####,1965-unknown
565-79-####,1984-unknown
565-80-####,1966-unknown
565-81-####,1984-unknown
565-82-####,1966-unknown
565-83-####,1985-unknown
565-84-####,1967-unknown
565-85-####,1985-unknown
565-86-####,1967-unknown
565-87-####,1986-unknown
565-88-####,1968-unknown
565-89-####,1986-unknown
565-90-####,1968-unknown
565-91-####,1986-unknown
565-92-####,1969-unknown
565-93-####,1987-unknown
565-94-####,1969-unknown
565-95-####,1987-unknown
565-96-####,1969-unknown
565-97-####,1987-unknown
565-98-####,1970-unknown
565-99-####,1987-unknown
566-01-####,1936-1950
566-02-####,1970-unknown
566-03-####,1936-1950
566-04-####,1971-unknown
566-05-####,1936-1950
566-06-####,1971-unknown
566-07-####,1936-1950
566-08-####,1971-unknown
566-09-####,1936-1950
566-10-####,1936-1950
566-11-####,1972-unknown
566-12-####,1936-1950
566-13-####,1972-unknown
566-14-####,1936-1950
566-15-####,1972-unknown
566-16-####,1936-1950
566-17-####,1972-unknown
566-18-####,1936-1950
566-19-####,1973-unknown
566-20-####,1936-1950
566-21-####,1973-unknown
566-22-####,1936-1950
566-23-####,1973-unknown
566-24-####,1936-1950
566-25-####,1973-unknown
566-26-####,1936-1950
566-27-####,1973-unknown
566-28-####,1936-1950
566-29-####,1974-unknown
566-30-####,1936-1950
566-31-####,1974-unknown
566-32-####,1936-1950
566-33-####,1974-unknown
566-34-####,1936-1950
566-35-####,1975-unknown
566-36-####,1936-1950
566-37-####,1975-unknown
566-38-####,1936-1950
566-39-####,1976-unknown
566-40-####,1936-1950
566-41-####,1976-unknown
566-42-####,1936-1950
566-43-####,1976-unknown
566-44-####,1951-unknown
566-45-####,1977-unknown
566-46-####,1952-unknown
566-47-####,1977-unknown
566-48-####,1954-unknown
566-49-####,1977-unknown
566-50-####,1955-unknown
566-51-####,1978-unknown
566-52-####,1956-unknown
566-53-####,1978-unknown
566-54-####,1956-1957
566-55-####,1979-unknown
566-56-####,1958-unknown
566-57-####,1979-unknown
566-58-####,1959-unknown
566-59-####,1980-unknown
566-60-####,1960-unknown
566-61-####,1980-unknown
566-62-####,1961-unknown
566-63-####,1981-unknown
566-64-####,1962-unknown
566-65-####,1981-unknown
566-66-####,1962-unknown
566-67-####,1981-unknown
566-68-####,1963-unknown
566-69-####,1982-unknown
566-70-####,1963-unknown
566-71-####,1982-unknown
566-72-####,1963-unknown
566-73-####,1983-unknown
566-74-####,1964-unknown
566-75-####,1983-unknown
566-76-####,1965-unknown
566-77-####,1984-unknown
566-78-####,1965-unknown
566-79-####,1984-unknown
566-80-####,1965-unknown
566-81-####,1984-unknown
566-82-####,1966-unknown
566-83-####,1985-unknown
566-84-####,1966-unknown
566-85-####,1985-unknown
566-86-####,1967-unknown
566-87-####,1986-unknown
566-88-####,1968-unknown
566-89-####,1986-unknown
566-90-####,1968-unknown
566-91-####,1986-unknown
566-92-####,1969-unknown
566-93-####,1987-unknown
566-94-####,1969-unknown
566-95-####,1987-unknown
566-96-####,1969-unknown
566-97-####,1987-unknown
566-98-####,1970-unknown
566-99-####,1987-unknown
567-01-####,1936-1950
567-02-####,1970-unknown
567-03-####,1936-1950
567-04-####,1971-unknown
567-05-####,1936-1950
567-06-####,1971-unknown
