SSN Prefix,Years Issued
260-33-####,1980-unknown
260-34-####,1936-1950
260-35-####,1980-unknown
260-36-####,1936-1950
260-37-####,1981-unknown
260-38-####,1936-1950
260-39-####,1982-unknown
260-40-####,1936-1950
260-41-####,1983-unknown
260-42-####,1936-1950
260-43-####,1983-unknown
260-44-####,1936-1950
260-45-####,1984-unknown
260-46-####,1936-1950
260-47-####,1984-unknown
260-48-####,1936-1950
260-49-####,1985-unknown
260-50-####,1951-unknown
260-51-####,1986-unknown
260-52-####,1952-unknown
260-53-####,1986-unknown
260-54-####,1953-1954
260-55-####,1987-unknown
260-56-####,1955-unknown
260-57-####,1987-unknown
260-58-####,1956-unknown
260-59-####,1987-unknown
260-60-####,1956-unknown
260-61-####,1988-unknown
260-62-####,1957-1958
260-63-####,1988-unknown
260-64-####,1959-unknown
260-65-####,1988-unknown
260-66-####,1960-unknown
260-67-####,1989-1992
260-68-####,1961-unknown
260-69-####,1989-1992
260-70-####,1962-unknown
260-71-####,1989-1992
260-72-####,1963-unknown
260-73-####,1989-1992
260-74-####,1963-unknown
260-75-####,1989-1992
260-76-####,1964-unknown
260-77-####,1989-1992
260-78-####,1965-unknown
260-79-####,1989-1992
260-80-####,1965-unknown
260-81-####,1989-1992
260-82-####,1966-unknown
260-83-####,1989-1992
260-84-####,1966-unknown
260-85-####,1993-unknown
260-86-####,1966-1967
260-87-####,1994-unknown
260-88-####,1968-unknown
260-89-####,1994-unknown
260-90-####,1968-unknown
260-91-####,1995-unknown
260-92-####,1969-unknown
260-93-####,1995-unknown
260-94-####,1970-unknown
260-95-####,1996-unknown
260-96-####,1970-unknown
260-97-####,1997-unknown
260-98-####,1971-unknown
260-99-####,1997-unknown
667-01-####,1997-1998
667-03-####,1998-unknown
667-05-####,1999-unknown
667-07-####,1999-unknown
667-09-####,2000-unknown
667-10-####,2000-2001
667-12-####,2001-unknown
667-14-####,2001-2002
667-16-####,2002-unknown
667-18-####,2003-unknown
667-20-####,2003-2004
667-22-####,2004-unknown
667-24-####,2004-2005
667-26-####,2005-unknown
667-28-####,2005-2006
667-30-####,2006-unknown
667-32-####,2006-2007
667-34-####,2007-unknown
667-36-####,2007-2008
667-38-####,2008-unknown
667-40-####,2008-2009
667-42-####,2009-unknown
667-44-####,2009-2010
667-46-####,2010-unknown
667-48-####,2010-2011
668-01-####,1997-1998
668-03-####,1998-unknown
668-05-####,1999-unknown
668-07-####,1999-unknown
668-09-####,2000-unknown
668-10-####,2000-2001
668-12-####,2001-unknown
668-14-####,2001-2002
668-16-####,2002-2003
668-18-####,2003-unknown
668-20-####,2003-2004
668-22-####,2004-unknown
668-24-####,2004-2005
668-26-####,2005-unknown
668-28-####,2005-2006
668-30-####,2006-unknown
668-32-####,2006-2007
668-34-####,2007-unknown
668-36-####,2007-2008
668-38-####,2008-unknown
668-40-####,2008-2009
668-42-####,2009-unknown
668-44-####,2009-2010
668-46-####,2010-unknown
668-48-####,2010-2011
669-01-####,1997-1998
669-03-####,1998-unknown
669-05-####,1999-unknown
669-07-####,1999-2000
669-09-####,2000-unknown
669-10-####,2000-2001
669-12-####,2001-unknown
669-14-####,2001-2002
669-16-####,2002-2003
669-18-####,2003-unknown
669-20-####,2003-2004
669-22-####,2004-unknown
669-24-####,2004-2005
669-26-####,2005-unknown
669-28-####,2005-2006
669-30-####,2006-unknown
669-32-####,2006-2007
669-34-####,2007-unknown
669-36-####,2007-2008
669-38-####,2008-unknown
669-40-####,2008-2009
669-42-####,2009-unknown
669-44-####,2009-2010
669-46-####,2010-2011
669-48-####,2011-unknown
670-01-####,1998-unknown
670-03-####,1998-1999
670-05-####,1999-unknown
670-07-####,1999-2000
670-09-####,2000-unknown
670-10-####,2000-2001
670-12-####,2001-unknown
670-14-####,2002-unknown
670-16-####,2002-2003
670-18-####,2003-unknown
670-20-####,2003-2004
670-22-####,2004-unknown
670-24-####,2004-2005
670-26-####,2005-unknown
670-28-####,2005-2006
670-30-####,2006-unknown
670-32-####,2006-2007
670-34-####,2007-unknown
670-36-####,2007-2008
670-38-####,2008-unknown
670-40-####,2008-2009
670-42-####,2009-unknown
670-44-####,2009-2010
670-46-####,2010-2011
670-48-####,2011-unknown
671-01-####,1998-unknown
671-03-####,1998-1999
671-05-####,1999-unknown
671-07-####,1999-2000
671-09-####,2000-unknown
671-10-####,2001-unknown
671-12-####,2001-unknown
671-14-####,2002-unknown
671-16-####,2002-unknown
671-18-####,2003-unknown
671-20-####,2003-2004
671-22-####,2004-unknown
671-24-####,2004-2005
671-26-####,2005-unknown
671-28-####,2005-2006
671-30-####,2006-2007
671-32-####,2007-unknown
671-34-####,2007-unknown
671-36-####,2007-2008
671-38-####,2008-unknown
671-40-####,2008-2009
671-42-####,2009-2010
671-44-####,2010-unknown
671-46-####,2010-2011
671-48-####,2011-unknown
672-01-####,1998-unknown
672-03-####,1998-1999
672-05-####,1999-unknown
672-07-####,2000-unknown
672-09-####,2000-unknown
672-10-####,2001-unknown
672-12-####,2001-unknown
672-14-####,2002-unknown
672-16-####,2002-unknown
672-18-####,2003-unknown
672-20-####,2003-2004
672-22-####,2004-unknown
672-24-####,2004-2005
672-26-####,2005-2006
672-28-####,2006-unknown
672-30-####,2006-2007
672-32-####,2007-unknown
672-34-####,2007-2008
672-36-####,2008-unknown
672-38-####,2008-2009
672-40-####,2009-unknown
672-42-####,2009-2010
672-44-####,2010-unknown
672-46-####,2010-2011
672-48-####,2011-unknown
673-01-####,1998-unknown
673-03-####,1998-1999
673-05-####,1999-unknown
673-07-####,2000-unknown
673-09-####,2000-unknown
673-10-####,2001-unknown
673-12-####,2001-unknown
673-14-####,2002-unknown
673-16-####,2002-unknown
673-18-####,2003-unknown
673-20-####,2003-2004
673-22-####,2004-unknown
673-24-####,2004-2005
673-26-####,2005-2006
673-28-####,2006-unknown
673-30-####,2006-2007
673-32-####,2007-unknown
673-34-####,2007-2008
673-36-####,2008-unknown
673-38-####,2008-2009
673-40-####,2009-unknown
673-42-####,2009-2010
673-44-####,2010-unknown
673-46-####,2010-2011
673-48-####,2011-unknown
674-01-####,1998-unknown
674-03-####,1998-1999
674-05-####,1999-unknown
674-07-####,2000-unknown
674-09-####,2000-unknown
674-10-####,2001-unknown
674-12-####,2001-unknown
674-14-####,2002-unknown
674-16-####,2003-unknown
674-18-####,2003-unknown
674-20-####,2003-2004
674-22-####,2004-2005
674-24-####,2005-unknown
674-26-####,2005-2006
674-28-####,2006-unknown
674-30-####,2006-2007
674-32-####,2007-unknown
674-34-####,2007-2008
674-36-####,2008-unknown
674-38-####,2008-2009
674-40-####,2009-unknown
674-42-####,2009-2010
674-44-####,2010-unknown
674-46-####,2010-2011
674-48-####,2011-unknown
675-01-####,1998-unknown
675-03-####,1998-1999
675-05-####,1999-unknown
675-07-####,2000-unknown
675-09-####,2000-unknown
675-10-####,2001-unknown
675-12-####,2001-unknown
675-14-####,2002-unknown
675-16-####,2003-unknown
675-18-####,2003-unknown
675-20-####,2003-2004
